ID,name,normalized_name,price,approximation,weight_unit,weight,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
389242,Rio Cold Press 100% Costa Rica ananás 1 l,rio cold press 100% costa rica ananas 1 l,2.79,0,litre,1.0,12,NEURČENÁ,1,1,2024-04-21 20:02:13,2024-04-27 18:56:56
389243,Rio Cold Press 100% karotka 1 l,rio cold press 100% karotka 1 l,1.99,0,litre,1.0,18,NEURČENÁ,1,1,2024-04-21 20:02:13,2024-04-27 18:56:56
389244,Rio Cold Press 100% malina hrozno jablko 1 l,rio cold press 100% malina hrozno jablko 1 l,2.79,0,litre,1.0,8,NEURČENÁ,1,1,2024-04-21 20:02:13,2024-04-27 18:56:56
389245,Rio Cold Press Lemonade Lemon 400 ml,rio cold press lemonade lemon 400 ml,1.29,0,litre,0.4,7,NEURČENÁ,1,1,2024-04-21 20:02:13,2024-04-27 18:56:56
389246,Rio Cold Press Greponade Grapefruit 400 ml,rio cold press greponade grapefruit 400 ml,1.29,0,litre,0.4,6,NEURČENÁ,1,1,2024-04-21 20:02:13,2024-04-27 18:56:56
389247,LIMEŇITA Grapefruit 750ml,limenita grapefruit 750ml,2.64,0,litre,0.75,7,NEURČENÁ,1,1,2024-04-21 20:02:13,2024-04-27 18:56:56
389248,Kváskový slovenský chlieb 405g,kvaskovy slovensky chlieb 405g,1.79,0,gram,405.0,252,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389249,Gazdovský kváskový chlieb 405g,gazdovsky kvaskovy chlieb 405g,1.89,0,gram,405.0,65,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389250,Chlieb lomidrevo 405g,chlieb lomidrevo 405g,1.75,0,gram,405.0,37,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-21 20:02:43
389251,Rustikálny semolinový chlieb 405g,rustikalny semolinovy chlieb 405g,1.35,0,gram,405.0,113,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389252,Pšeničný chlieb s kváskom 410g,psenicny chlieb s kvaskom 410g,1.79,0,gram,410.0,50,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-21 20:02:43
389253,Bochník s kváskom a cmarom 500g,bochnik s kvaskom a cmarom 500g,1.59,0,gram,500.0,28,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389254,Oskar kváskový slnečnicový chlieb 505g,oskar kvaskovy slnecnicovy chlieb 505g,2.69,0,gram,505.0,24,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389255,Kvasko rascový chlieb 505g,kvasko rascovy chlieb 505g,2.49,0,gram,505.0,20,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389256,Tekvicový chlieb z matersk. kvásku 400g,tekvicovy chlieb z matersk. kvasku 400g,1.99,0,gram,400.0,16,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389257,Chlieb tmavý (voľný) 1000g,chlieb tmavy (volny) 1000g,1.99,0,gram,1000.0,19,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389258,Kváskový chlieb svetlý 400g,kvaskovy chlieb svetly 400g,1.99,0,gram,400.0,12,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389259,Poctivý kváskový chlieb 500g,poctivy kvaskovy chlieb 500g,1.19,0,gram,500.0,5,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389260,CLEVER Konzumný chlieb kráj. 500g,clever konzumny chlieb kraj. 500g,0.99,0,gram,500.0,4,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389261,Fitnes chlieb viaczrnný 500g,fitnes chlieb viaczrnny 500g,1.69,0,gram,500.0,4,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389262,Penam Slovanský krajec tmavý 400 g,penam slovansky krajec tmavy 400 g,1.99,0,gram,400.0,7,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389263,BILLA Chlieb toastový svetlý 500g,billa chlieb toastovy svetly 500g,1.79,0,gram,500.0,26,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389264,BILLA Chlieb toastový maslový 500g,billa chlieb toastovy maslovy 500g,1.79,0,gram,500.0,16,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389265,BILLA Chlieb toastový tmavý 500g,billa chlieb toastovy tmavy 500g,1.79,0,gram,500.0,26,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389266,Sendvič americký kráj. 750g,sendvic americky kraj. 750g,3.39,0,gram,750.0,10,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389267,OLZ Super soft sandwich 375g,olz super soft sandwich 375g,2.39,0,gram,375.0,55,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389268,Ölz Viaczrnný toastový chlieb 250 g,olz viaczrnny toastovy chlieb 250 g,1.89,0,gram,250.0,48,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389269,Penam Protein Energy proteínový toust 240 g,penam protein energy proteinovy toust 240 g,2.55,0,gram,240.0,4,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389270,Rroberto toast kráj. natur 400g,rroberto toast kraj. natur 400g,1.95,0,gram,400.0,34,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389271,Veka krájaná  400g,veka krajana  400g,1.65,0,gram,400.0,11,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389272,MESTEMACHER Chlieb slnečnic. 500g,mestemacher chlieb slnecnic. 500g,2.45,0,gram,500.0,13,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389273,Rožok 50g,rozok 50g,0.13,0,gram,50.0,116,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389274,Kaiserka natural 55g,kaiserka natural 55g,0.15,0,gram,55.0,1783,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389275,Kaiserka cereál 55g ,kaiserka cereal 55g ,0.17,0,unknown,-1,1129,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389276,Bageta malá svetlá 50g,bageta mala svetla 50g,0.21,0,gram,50.0,949,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389277,Francúzska bageta stredná 110g,francuzska bageta stredna 110g,0.43,0,gram,110.0,927,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389278,Kornbageta stredná 115g,kornbageta stredna 115g,0.45,0,gram,115.0,399,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389279,Tekvicová bulka 65g,tekvicova bulka 65g,0.39,0,gram,65.0,737,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389280,Gazdovská žemľa so šunkou 75g,gazdovska zemla so sunkou 75g,0.79,0,gram,75.0,0,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389281,Pizza šunková 181g,pizza sunkova 181g,1.25,0,gram,181.0,0,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389282,Hot dog 110g/96g,hot dog 110g/96g,0.59,0,unknown,110.0,159,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389283,MINIT Syrový pagáč 72g,minit syrovy pagac 72g,0.79,0,gram,72.0,156,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389284,Pagáč oškvarkový 85g,pagac oskvarkovy 85g,0.79,0,gram,85.0,101,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389285,Pagáč so zníženým obsahom sacharidov 70g,pagac so znizenym obsahom sacharidov 70g,0.55,0,gram,70.0,247,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389286,Cesnaková Bageta 165g,cesnakova bageta 165g,0.89,0,gram,165.0,235,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389287,ŠPALDOVÁ BAGETA 123G,spaldova bageta 123g,0.99,0,unknown,123.0,412,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389288,Tyčinka so zelenými olivami 70g,tycinka so zelenymi olivami 70g,0.99,0,gram,70.0,103,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389289,Bageta sedliacka stredná tmava 115g,bageta sedliacka stredna tmava 115g,0.79,0,gram,115.0,121,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389290,Viaczrnná Maxi tyčinka 82g,viaczrnna maxi tycinka 82g,0.79,0,gram,82.0,148,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389291,Svetlá bulka so zemiakmi 80g,svetla bulka so zemiakmi 80g,0.49,0,gram,80.0,185,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389292,Croissant šunka-syr 88g,croissant sunka-syr 88g,0.59,0,gram,88.0,336,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389293,Podplamenník slanina-smotana 75g,podplamennik slanina-smotana 75g,0.99,0,gram,75.0,125,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389294,BILLA kaiserky 6ks/300g,billa kaiserky 6ks/300g,1.59,0,unknown,6.0,7,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389295,Slané tyčinky so syrom a rascou 250g,slane tycinky so syrom a rascou 250g,2.75,0,gram,250.0,36,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389296,BIOMILA Tyčinky špald.s ľanom 60g,biomila tycinky spald.s lanom 60g,1.39,0,gram,60.0,124,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389297,Croissant zakrivený 85g,croissant zakriveny 85g,0.99,0,gram,85.0,172,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389298,Croissant S Liesk.-Orieš.Nápl.A Čoko.75G,croissant s liesk.-ories.napl.a coko.75g,0.79,0,unknown,-1,124,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389299,Donut s čokoládovou príchuťou 55g,donut s cokoladovou prichutou 55g,0.33,0,gram,55.0,256,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389300,Donut škoricový s jablkovou náplňou 65g,donut skoricovy s jablkovou naplnou 65g,0.65,0,gram,65.0,241,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389301,MILKA Donut s čokoládovou polevou 55g,milka donut s cokoladovou polevou 55g,0.99,0,gram,55.0,28,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389302,Mini šiška s nugátom 25g,mini siska s nugatom 25g,0.45,0,gram,25.0,346,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389303,Šiška s marhuľovou náplňou 70g,siska s marhulovou naplnou 70g,0.69,0,gram,70.0,73,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389304,Čokoládová rolka 58g,cokoladova rolka 58g,0.49,0,gram,58.0,122,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389305,Taštička tvaroh-marhuľa 85g,tasticka tvaroh-marhula 85g,0.59,0,gram,85.0,83,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389306,MARHUĽ.TAŠTIČKA LA LORRA. 85G,marhul.tasticka la lorra. 85g,0.45,0,unknown,85.0,318,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389307,Zákusok puding a ríbezle 85g,zakusok puding a ribezle 85g,0.75,0,gram,85.0,34,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389308,Hrebeň so slivkovým lekvárom 85g,hreben so slivkovym lekvarom 85g,0.65,0,gram,85.0,109,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389309,Hrebeň mak - med 68g,hreben mak - med 68g,0.59,0,gram,68.0,119,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389310,Mriežka krémová s granátovým jablkom 85g,mriezka kremova s granatovym jablkom 85g,0.39,0,gram,85.0,290,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389311,Koláč mix 75g,kolac mix 75g,0.79,0,gram,75.0,272,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389312,7 Days Croissant s kakaovou náplňou 60 g,7 days croissant s kakaovou naplnou 60 g,0.79,0,gram,60.0,49,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389313,7 Days Croissant s lieskovoorieškovou náplňou 60 g,7 days croissant s lieskovoorieskovou naplnou 60 g,0.79,0,gram,60.0,27,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389314,BILLA Závin s orechovou náplňou 400g,billa zavin s orechovou naplnou 400g,2.79,0,gram,400.0,9,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389315,7 Days Croissant s kakaovou náplňou 5 x 37 g (185 g),7 days croissant s kakaovou naplnou 5 x 37 g (185 g),2.55,0,gram,185.0,6,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389316,Croissant daily s kakaovou náplňou 50g,croissant daily s kakaovou naplnou 50g,0.59,0,gram,50.0,29,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389317,Croissant daily s jahodovou náplňou 50g,croissant daily s jahodovou naplnou 50g,0.59,0,gram,50.0,46,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389318,CLEVER Croissant  s čokoládovou náplňou 65g,clever croissant  s cokoladovou naplnou 65g,0.45,0,gram,65.0,95,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389319,Croissant grana s kakaovou náplňou 60g,croissant grana s kakaovou naplnou 60g,0.59,0,gram,60.0,22,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389320,Croissant grana s vanilkovou a čučoriedkovou náplňou 60g,croissant grana s vanilkovou a cucoriedkovou naplnou 60g,0.59,0,gram,60.0,24,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389321,Croissant grana duo vanilka-kakao 60g,croissant grana duo vanilka-kakao 60g,0.59,0,gram,60.0,29,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389322,Bauli Kváskový croissant s marhuľovou náplňou 50 g,bauli kvaskovy croissant s marhulovou naplnou 50 g,0.79,0,gram,50.0,45,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389323,BAULI Croissant čokoládový 6x50g 300g,bauli croissant cokoladovy 6x50g 300g,3.29,0,gram,300.0,12,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389324,BAULI Croissant vanilkový 6x50g 300g,bauli croissant vanilkovy 6x50g 300g,3.29,0,gram,300.0,7,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389325,BILLA Závin tvarohový 200g,billa zavin tvarohovy 200g,1.79,0,gram,200.0,4,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-21 20:02:43
389326,7 Days Double Max Croissant s kakaovou náplňou a náplňou s vanilkovou príchuťou 80 g,7 days double max croissant s kakaovou naplnou a naplnou s vanilkovou prichutou 80 g,0.89,0,gram,80.0,37,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389327,7 Days Double Max Croissant s náplňami vanilková príchuť a višňa 80 g,7 days double max croissant s naplnami vanilkova prichut a visna 80 g,0.89,0,gram,80.0,25,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389328,BILLA PREMIUM Závin s makovou náplňou 300g,billa premium zavin s makovou naplnou 300g,2.89,0,gram,300.0,4,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389329,BILLA PREMIUM Závin s orechovou náplňou 300g,billa premium zavin s orechovou naplnou 300g,2.89,0,gram,300.0,5,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389330,Ölz Závin s makovou náplňou 350 g,olz zavin s makovou naplnou 350 g,2.69,0,gram,350.0,12,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389331,Ölz Vianočka 500 g,olz vianocka 500 g,3.29,0,gram,500.0,92,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389332,OLZ Mliečne buchtičky čokolad. 240g,olz mliecne buchticky cokolad. 240g,2.59,0,gram,240.0,24,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389333,OLZ Mliečne žemličky 400g,olz mliecne zemlicky 400g,3.89,0,gram,400.0,12,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389334,Ölz Maslové mini croissanty 250 g,olz maslove mini croissanty 250 g,3.39,0,gram,250.0,18,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389335,Hukvaldské mrkvánky so slivkovou náplňou 150g,hukvaldske mrkvanky so slivkovou naplnou 150g,2.45,0,gram,150.0,17,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389336,Hukvaldské mrkvánky hruškové 150g,hukvaldske mrkvanky hruskove 150g,2.45,0,gram,150.0,13,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389337,Eclairs 250g,eclairs 250g,5.99,0,gram,250.0,11,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389338,Jagdfeld Gofri vafle vaječné 125 g,jagdfeld gofri vafle vajecne 125 g,1.29,0,gram,125.0,67,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389339,ST MICHEL Brownies tmavá čokoláda 210g,st michel brownies tmava cokolada 210g,2.89,0,gram,210.0,7,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-21 20:02:43
389340,TatraMelky Burizony v lahodnom mliečnom karameli 150 g,tatramelky burizony v lahodnom mliecnom karameli 150 g,1.69,0,gram,150.0,6,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389341,Orangino bezlepkové schär 150g,orangino bezlepkove schar 150g,2.29,0,gram,150.0,11,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389342,Dijo Tortilla grilovaná 250 g,dijo tortilla grilovana 250 g,1.75,0,gram,250.0,70,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389343,Dijo Tortilla viaczrnná 250 g,dijo tortilla viaczrnna 250 g,2.49,0,gram,250.0,54,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389344,Buchty parené s ovocnou náplňou,buchty parene s ovocnou naplnou,1.99,0,unknown,-1,13,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389345,Stúhanka 500g,stuhanka 500g,1.85,0,gram,500.0,56,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389346,BILLA Kukurična strúhanka 200g,billa kukuricna struhanka 200g,1.29,0,gram,200.0,7,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389347,ANAVAR Panko strúhanka 200G,anavar panko struhanka 200g,1.39,0,unknown,200.0,22,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389348,VITAFLÓRA Paniero strúhanka 750g,vitaflora paniero struhanka 750g,1.15,0,gram,750.0,12,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389349,BILLA Kuričný chlebík mliečna čokoláda 90g,billa kuricny chlebik mliecna cokolada 90g,1.19,0,gram,90.0,26,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389350,Racio Polomáčané ryžové chlebíčky jogurtová poleva 100 g,racio polomacane ryzove chlebicky jogurtova poleva 100 g,1.29,0,gram,100.0,25,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389351,Racio Tenké chlebíčky ryžové s mliečnokakaovou polevou 100 g,racio tenke chlebicky ryzove s mliecnokakaovou polevou 100 g,1.35,0,gram,100.0,59,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389352,Malokarpatský chlebíček ryža - kakao 60g,malokarpatsky chlebicek ryza - kakao 60g,0.69,0,gram,60.0,4,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389353,Malokarpatský chlebíček ryža - jogurt 60g,malokarpatsky chlebicek ryza - jogurt 60g,0.69,0,gram,60.0,33,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389354,Racio Cornies kukuričné chlebíčky s ľanovým semienkom 115 g,racio cornies kukuricne chlebicky s lanovym semienkom 115 g,1.05,0,gram,115.0,17,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389355,Racio Cornies kukuričné chlebíčky s medvedím cesnakom 115 g,racio cornies kukuricne chlebicky s medvedim cesnakom 115 g,1.05,0,gram,115.0,10,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389356,Racio Cornies polomáčané kukuričné chlebíčky s horkou čokoládou 75 g,racio cornies polomacane kukuricne chlebicky s horkou cokoladou 75 g,1.05,0,gram,75.0,74,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389357,Racio Cornies kukuričné chlebíčky s morskou soľou 115 g,racio cornies kukuricne chlebicky s morskou solou 115 g,1.05,0,gram,115.0,17,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389358,Racio Free Style Ryžové chlebíčky s príchuťou paradajky a bazalky 25 g,racio free style ryzove chlebicky s prichutou paradajky a bazalky 25 g,0.65,0,gram,25.0,69,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389359,Racio Free Style Ryžové chlebíčky s príchuťou syra 25 g,racio free style ryzove chlebicky s prichutou syra 25 g,0.65,0,gram,25.0,77,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389360,Racio Chlebíčky ryžové 130 g,racio chlebicky ryzove 130 g,1.05,0,gram,130.0,50,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-21 20:02:43
389361,Racio Chlebíčky pšeničné 130 g,racio chlebicky psenicne 130 g,0.99,0,gram,130.0,42,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389362,Racio Raciolky Minichlebíčky ryžové s mliečnokakaovou polevou 60 g,racio raciolky minichlebicky ryzove s mliecnokakaovou polevou 60 g,0.95,0,gram,60.0,31,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389363,Racio Raciolky Jogurtové 60 g,racio raciolky jogurtove 60 g,0.99,0,gram,60.0,7,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389364,Racio Polomáčané kukuričné chlebíčky mliečnokakaová poleva 100 g,racio polomacane kukuricne chlebicky mliecnokakaova poleva 100 g,1.05,0,gram,100.0,29,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389365,Racio Chlebíčky ryžové so sójou 130 g,racio chlebicky ryzove so sojou 130 g,1.05,0,gram,130.0,7,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389366,Racio Bio ryžové chlebíčky 140 g,racio bio ryzove chlebicky 140 g,1.49,0,gram,140.0,42,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389367,Druid Celpo Celozrnné extra jemné chlebíčky 100 % špalda 80 g,druid celpo celozrnne extra jemne chlebicky 100 % spalda 80 g,0.99,0,gram,80.0,27,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389368,Celpo 100% celozrnné extra jemné chlebíčky šošovica s morskou soľou 90 g,celpo 100% celozrnne extra jemne chlebicky sosovica s morskou solou 90 g,1.15,0,gram,90.0,43,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389369,BonaVita Mini Topinky slanina 150g,bonavita mini topinky slanina 150g,1.89,0,gram,150.0,11,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-21 20:02:43
389370,BonaVita Mini Topinky horčica 150g,bonavita mini topinky horcica 150g,1.89,0,gram,150.0,14,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389371,BonaVita Celozrné sucháriky 140g,bonavita celozrne suchariky 140g,1.79,0,gram,140.0,7,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389372,Chlebíček s kúskami čokolády 400g,chlebicek s kuskami cokolady 400g,2.05,0,gram,400.0,5,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-21 20:02:43
389373,Bona Vita Active Kváskový knäckebrot s tekvicovými semienkami a syrom 180 g,bona vita active kvaskovy knackebrot s tekvicovymi semienkami a syrom 180 g,3.59,0,gram,180.0,7,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389374,Racio Knäckebrot ražný s vlákninou 230 g,racio knackebrot razny s vlakninou 230 g,1.69,0,gram,230.0,9,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-21 20:02:43
389375,Mini knäckebrot tekvica a syr 100g,mini knackebrot tekvica a syr 100g,2.39,0,gram,100.0,10,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389376,Bona Vita Active Kváskový miniknäckebrot s paradajkami a syrom 100 g,bona vita active kvaskovy miniknackebrot s paradajkami a syrom 100 g,2.55,0,gram,100.0,23,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389377,GASTROCOOP Maces bezkvasové pečivo 500g,gastrocoop maces bezkvasove pecivo 500g,4.79,0,gram,500.0,34,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389378,Mini maces 40g,mini maces 40g,1.05,0,gram,40.0,60,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389379,Bona Vita Active Krehké rožteky s celozrnnou múkou 250 g,bona vita active krehke rozteky s celozrnnou mukou 250 g,2.29,0,gram,250.0,19,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389380,BonaVita Krehké plátky grahamové 70g,bonavita krehke platky grahamove 70g,0.72,0,gram,70.0,42,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389381,Bona Vita Active Krehké rožteky so špaldovou múkou 250 g,bona vita active krehke rozteky so spaldovou mukou 250 g,2.19,0,gram,250.0,41,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389382,Vepy Špaldové placky 100 g,vepy spaldove placky 100 g,1.99,0,gram,100.0,15,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389383,BILLA Sucháre 250g,billa suchare 250g,3.15,0,gram,250.0,12,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-27 18:57:11
389384,Bona Vita Active Pšenično-ražný krehký suchár 180 g,bona vita active psenicno-razny krehky suchar 180 g,1.69,0,gram,180.0,10,NEURČENÁ,2,1,2024-04-21 20:02:13,2024-04-21 20:02:43
